model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
1, 40, 80000, 10000000, 85, 304000625, 0, 2.752885931
1, 40, 80000, 10000000, 85, 309262880, 0, 2.803722031
1, 40, 80000, 10000000, 85, 291996323, 0, 2.649387277
1, 40, 80000, 10000000, 85, 294695778, 0, 2.671170052
1, 40, 80000, 10000000, 85, 310265319, 0, 2.808285407
1, 40, 80000, 10000000, 85, 306815622, 0, 2.785214404
1, 40, 80000, 100000000, 85, 3197607110, 0, 28.651088365
1, 40, 80000, 100000000, 85, 3184312710, 0, 28.558765045
1, 40, 80000, 100000000, 85, 3238772532, 0, 29.041947054
1, 40, 80000, 100000000, 85, 3045266496, 0, 27.300166720
1, 40, 80000, 100000000, 85, 3031580068, 0, 27.252262495
1, 40, 80000, 100000000, 85, 2922457301, 0, 26.299802995
1, 40, 80000, 100000000, 85, 3255032316, 0, 29.224894504
1, 40, 80000, 100000000, 85, 3190555614, 0, 28.688018128
1, 40, 80000, 100000000, 85, 3224898665, 0, 28.944803788
1, 40, 80000, 100000000, 85, 3190520640, 0, 28.614985895
2, 40, 80000, 1000000, 85, 7717143, 0, 0.086205639
2, 40, 80000, 1000000, 85, 6610029, 0, 0.067320577
