model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko,working_time, working_time1,working_time2
2,48,48000,2000,125,156865443,0,1.256354768,1,256354768
2,48,48000,2000,125,147848864,0,1.179336155,1,179336155
2,48,48000,2000,125,149075363,0,1.189054450,1,189054450
2,48,48000,2000,125,151948830,0,1.214895096,1,214895096
2,48,48000,2000,125,146963674,0,1.174038392,1,174038392
2,48,48000,3000,125,298248871,0,2.387958035,2,387958035
2,48,48000,3000,125,304549452,0,2.436298676,2,436298676
2,48,48000,3000,125,293719829,0,2.341922291,2,341922291
2,48,48000,3000,125,290663135,0,2.319702616,2,319702616
2,48,48000,3000,125,302712726,0,2.422947658,2,422947658
2,48,48000,3000,125,300028346,0,2.400993647,2,400993647
2,48,48000,3000,125,303297869,0,2.424134368,2,424134368
2,48,48000,3000,125,306098154,0,2.446908833,2,446908833
2,48,48000,3000,125,294361491,0,2.346776006,2,346776006
2,48,48000,3000,125,300709618,0,2.406218992,2,406218992
0,6,48000,1000,112,66446668,0,0.871494770,0,871494770
0,6,48000,1000,112,66596936,0,0.863476662,0,863476662
0,6,48000,1000,112,66722546,0,0.857495881,0,857495881
0,6,48000,1000,112,67179455,0,0.857603453,0,857603453
0,6,48000,1000,112,67337413,0,0.855503699,0,855503699
0,6,48000,1000,112,69168585,0,0.859015789,0,859015789
0,6,48000,1000,112,66791272,0,0.857269887,0,857269887
0,6,48000,1000,112,66868176,0,0.858963340,0,858963340
0,6,48000,1000,112,66712110,0,0.856990502,0,856990502
0,6,48000,1000,112,66760022,0,0.852866695,0,852866695
0,6,48000,2000,112,260274908,0,3.169976640,3,169976640
0,6,48000,2000,112,260840213,0,3.174760025,3,174760025
0,6,48000,2000,112,260147223,0,3.172765816,3,172765816
0,6,48000,2000,112,260332280,0,3.177503892,3,177503892
0,6,48000,2000,112,259757758,0,3.176315607,3,176315607
0,6,48000,2000,112,258874277,0,3.171551771,3,171551771
0,6,48000,2000,112,263045164,0,3.173041669,3,173041669
0,6,48000,2000,112,258937142,0,3.175571158,3,175571158
0,6,48000,2000,112,259474372,0,3.171529861,3,171529861
0,6,48000,2000,112,258923287,0,3.172311548,3,172311548
0,6,48000,3000,112,581410011,0,7.142327840,7,14232784
0,6,48000,3000,112,581761939,0,7.196337400,7,19633740
0,6,48000,3000,112,580583963,0,7.172359460,7,17235946
0,6,48000,3000,112,578937910,0,7.149095640,7,14909564
0,6,48000,3000,112,578910810,0,7.170719100,7,17071910
0,6,48000,3000,112,578598555,0,7.192065860,7,19206586
0,6,48000,3000,112,578092148,0,7.179852720,7,17985272
0,6,48000,3000,112,578340805,0,7.145752020,7,14575202
0,6,48000,3000,112,579123518,0,7.151764160,7,15176416
0,6,48000,3000,112,578239364,0,7.154962940,7,15496294
1,6,48000,1000,112,67116100,0,0.876458218,0,876458218
1,6,48000,1000,112,66345289,0,0.870852676,0,870852676
1,6,48000,1000,112,66338087,0,0.870504805,0,870504805
1,6,48000,1000,112,66578931,0,0.872226239,0,872226239
1,6,48000,1000,112,66696667,0,0.867178874,0,867178874
1,6,48000,1000,112,66579480,0,0.867263131,0,867263131
1,6,48000,1000,112,66385512,0,0.866254861,0,866254861
1,6,48000,1000,112,66425367,0,0.872929367,0,872929367
1,6,48000,1000,112,66508192,0,0.867250819,0,867250819
1,6,48000,1000,112,66743115,0,0.870237951,0,870237951
1,6,48000,2000,112,258540781,0,3.199605743,3,199605743
1,6,48000,2000,112,260415959,0,3.195041632,3,195041632
1,6,48000,2000,112,259522590,0,3.190111699,3,190111699
1,6,48000,2000,112,259932379,0,3.197321741,3,197321741
1,6,48000,2000,112,258753122,0,3.192053592,3,192053592
1,6,48000,2000,112,258677804,0,3.191464018,3,191464018
1,6,48000,2000,112,260566837,0,3.190322874,3,190322874
1,6,48000,2000,112,258618112,0,3.197131657,3,197131657
1,6,48000,2000,112,258358835,0,3.194441393,3,194441393
1,6,48000,2000,112,259634101,0,3.199746531,3,199746531
1,6,48000,3000,112,582384007,0,7.110671870,7,110671870
1,6,48000,3000,112,591763072,0,7.249573550,7,24957355
1,6,48000,3000,112,581957617,0,7.109873867,7,109873867
1,6,48000,3000,112,580407022,0,7.103728102,7,103728102
1,6,48000,3000,112,577354906,0,7.243467460,7,24346746
1,6,48000,3000,112,582972812,0,7.744162040,7,74416204
1,6,48000,3000,112,579624493,0,7.112384597,7,112384597
1,6,48000,3000,112,580683389,0,7.842030730,7,84203073
1,6,48000,3000,112,579649761,0,7.425057580,7,42505758
1,6,48000,3000,112,577767319,0,7.314905460,7,31490546
2,6,48000,1000,112,69397467,0,0.865937376,0,865937376
2,6,48000,1000,112,69551519,0,0.859115443,0,859115443
2,6,48000,1000,112,69666936,0,0.860740317,0,860740317
2,6,48000,1000,112,69532354,0,0.864152659,0,864152659
2,6,48000,1000,112,69859929,0,0.861741150,0,861741150
2,6,48000,1000,112,70370243,0,0.862432609,0,862432609
2,6,48000,1000,112,69675358,0,0.862159995,0,862159995
2,6,48000,1000,112,69459295,0,0.863061286,0,863061286
2,6,48000,1000,112,69367254,0,0.863969976,0,863969976
2,6,48000,1000,112,69641179,0,0.860584246,0,860584246
2,6,48000,2000,112,262080445,0,3.171744794,3,171744794
2,6,48000,2000,112,260843998,0,3.168307259,3,168307259
2,6,48000,2000,112,260658390,0,3.173064625,3,173064625
2,6,48000,2000,112,261467653,0,3.173980572,3,173980572
2,6,48000,2000,112,261048770,0,3.171177169,3,171177169
2,6,48000,2000,112,261842958,0,3.172282718,3,172282718
2,6,48000,2000,112,261383791,0,3.169256405,3,169256405
2,6,48000,2000,112,262209656,0,3.171559368,3,171559368
2,6,48000,2000,112,261607362,0,3.175347734,3,175347734
2,6,48000,2000,112,260787662,0,3.171645475,3,171645475
2,6,48000,3000,112,581799414,0,7.125966630,7,12596663
2,6,48000,3000,112,583371920,0,7.196070580,7,19607058
2,6,48000,3000,112,583220431,0,7.114833590,7,11483359
2,6,48000,3000,112,582161229,0,7.189286220,7,18928622
2,6,48000,3000,112,582636387,0,7.155263150,7,15526315
2,6,48000,3000,112,582894015,0,7.199486750,7,19948675
2,6,48000,3000,112,585782802,0,7.194630470,7,19463047
2,6,48000,3000,112,592634103,0,7.177598310,7,17759831
2,6,48000,3000,112,584124176,0,7.205436390,7,20543639
2,6,48000,3000,112,583745637,0,7.202958400,7,20295840
0,12,48000,1000,112,57098548,0,0.527768947,0,527768947
0,12,48000,1000,112,57372839,0,0.520122556,0,520122556
0,12,48000,1000,112,57174902,0,0.520392304,0,520392304
0,12,48000,1000,112,57826634,0,0.519499931,0,519499931
0,12,48000,1000,112,57670995,0,0.519537020,0,519537020
0,12,48000,1000,112,57555699,0,0.519453141,0,519453141
0,12,48000,1000,112,57241065,0,0.519707451,0,519707451
